nr;name;title;abstract;mainAuthor
1000211;publication11;exculpates balmoral carriages charitableness unvaccinated teasingly ;lacier constants intersected religiously lilacs overtook seminaries catalytically workingwomen nonperformance argyll glacially reignited monologists lessees frizzles remitter precariousness dioramic scantlings ;10002
1000212;publication12;pebbles nodus indianians emigre ;variated counterclaim sinner umbrellas bedrid loudmouths jingoish rustled spiller seductiveness ;10002
1000213;publication13;trioxides ennobled nonconversant desecrator ;picturesquely hoodwinked fusilier brazed appellor axletree vulgarizer pabulum neglectfulness appellors disannulling patently ruffles migrations kalif baler flinching inactivation ;10002
1000214;publication14;gartered listens unstinted ;denomination otoscopes malapert mislabelled lucite apportioning wreckages oftenness scraped germaniums hailers cuddliest abetters datedly brigades watermarking caffeinic nazifying accounting wiped ;10002
1000215;publication15;waspishness pastoralist rightist ;charade preceptress horseflies sociosexual measureless parallaxes lychees gamekeeper metastases renewability prosthodontist knowingness ;10002
1000300;publication0;physiognomical elver whitefishes sawbills touchers enraptures ;tidiness tulles steepening yuan ululations immoderateness orpiments slated hooded thrustpush oncograph albino seasonable cogitates ;10003
1000301;publication1;prancing horehounds aviatrices charade ;milksop shipt supersedes alkalies critters gaoler nappies extradites deucing kelts ankhs dyeweed southwesterners dehumidifying ;10003
1000302;publication2;motorcyclist guatemalans balloting ;dumpcart ghast ignores haircuts flashlamp exacerbating jittering spiritless martyry hangs skinnier shiveringly rimester taxonomical patronizing bedstraws argues ;10003
1000303;publication3;displayable toggery concordances collop phonier ;finer necrology outgunned liker karates pebblier gambles enthronements brimmer prophetess electrically depreciatingly nextdoor spoony nonimmunity sacrifices emporia balkier ;10003
1000304;publication4;reinspect complexioned orthopedists emotionalistic ;refinement smokiest timeservers perilously ensured redesigning savourers donkeys venting tribade jokesters untidying kinesics homosexuality figment ;10003
1000305;publication5;tradeable rotors ineligibles diestocks distinctions rescript ;overdelicate interjectors weediest nutlet wayfarers blazoner marshy unsnap bagginess compartmentalized translates scans dribbles mastering portcullis cinchonas ;10003
1000306;publication6;mottling stayers okeydoke ;peke wedding atomizing sheikh foreknows frags whetstones scribbled wisteria styed clipsheet baric reshape ;10003
1000307;publication7;housekeeper tailskids snippier uncivilized mktg ;reassumed maxicoats research exegetic emmets rewinding regardless tarriest landing uncomprehendingly outdo fluking sportier ;10003
1000308;publication8;dadas detective baubles ;imputes segno nonacceptance mendaciously operatically woodcutters pukes vantages insusceptibility interferer improvisational gyrates ;10003
1000400;publication0;flus reamed outfielding snarlier ;protists cardinals kilovolts outflowing impeders apocryphalness licorices rudiments halberds faying gazelles acidosis egging stranded tarpapers derailment ferreted ;10004
1000401;publication1;okie marinades miracles steadfastness manifestoes ;curtsies reflexed puzzlement infrangible perfects withdrawable reggae unceasingly predepression fleecing haughtiest butyls renunciation kelpy homogenizers glamors christianizing ;10004
1000402;publication2;shiftability nodders yarest ;identicalness wholism exploiter looniness rammish hurraying choler productions piton issueless trucing reprovingly reannex betokened ;10004
1001100;publication0;steadies joist burnets candescent zincked ;cryptographers seaborne velures danced grainier bushido clambakes gilders amarettos smote ;10011
1001101;publication1;monarchists unproductive mennonites jinn filberts campsites ;billionaire replacer monsignor eidos provosts figurers syndical scrambler syncopic thawless verdured nonparticipating formals leashing pretentiously glassworker gluers unicameral shogged selfness ;10011
1001102;publication2;budging prate granulating nuptials portcullises foggers ;outworks teens messing sprawlier semilegal elans braided savagisms vitric jazzers tragical ;10011
1001103;publication3;methodists nonproliferation dorsals tinworks receptacles ;pilotages softer numerated deviously inklings dispersement censused bastardize chitlins fondant weaklier oz nominally ;10011
1001104;publication4;blazed demeans hillbillies talers nard bullyrag ;peacekeeping tsetse applicabilities andesyte rotatable overcoat knaps giber floodgates ranchos chopsticks eking canonical ;10011
1001105;publication5;handcarts paddled unpalatably ;coffees multicolored logrolling drapes fending godlessly rebounded retouches amerces fishiness elderly bagnio elopement drowns ;10011
1001106;publication6;subparagraphs obtruded clarinetists thankers modula menorrhea ;detractive dillies understandable makeshifts volga nazis vaporers wholesomeness showup actable rebuilding lippers metagenetically regulations apishly bismuthal recitations overapprehensive pomades loury ;10011
1001107;publication7;prohibitionists rancidity freezers overspecialization normalcies diagnosticians ;reassures brambled sentimentalism teazeled fearer cutthroats harper silkscreens exhibits thumbprint dumbed ignis overslept miserably avoiding digs shipper plies overturning zoological ;10011
1001108;publication8;hexer leathernecks chiasma donnybrooks unilluminated refinances ;emplaces towaways doomful gaucher wiretapped flouts lowermost droner volution cottoned unlooked prescribable redlining confounding vigilantness ;10011
1001109;publication9;romanticized misquotation prepossessed overabundance sprains ;javas severs confiscated ogles caribes flexed disfavors yules hexapodies unfitted undertakers granulating oiled vitaminizing odorized flirters blusher decelerator cornucopias ;10011
1001110;publication10;delivered brutally eleemosynary spinnakers ;mermen fussbudget reheats foreknow uprisings remonetizing reteach majors armloads beadles elates marline nonirritating blastoff dialog separatism overbalanced bobber unworkably ;10011
1001111;publication11;sloshes gigs bisexuals ;amorists reproducing defrauding autosuggestions warbling rubbishes hickories leads muscatel restatements nationalizes principals hauberk wistfully sandblasted enfevered snuffy exports confederates civilising ;10011
1001112;publication12;thru verbified swivelled defended caners ;unserviceable stoops jousters unhandiest economics houseboy hazily archeological perihelia tagalongs strivers hymenopteran windowed filtrating ;10011
1001113;publication13;limpets restacking semigraphic topologies upheaving clave ;mailing scouters swampier weeders cesarian reproduction sporozoan marzipans circularization unannounced polenta telephonists stemmer inventively progressions gearwheels gaggles beerier furors ;10011
1001114;publication14;drawers exploitative intermediateness linseeds tromp ;rowans insigne tumuluses chirping greaved gds receivables misinterpreted tweaks novitiates tunny indetermination frosting pixyish revenual ;10011
1001115;publication15;frizzlier optimistical hypoing billhooks ;levant maintained pizzas disraeli pantomiming stunsail swervers boronic daubed forsakes fuguist miscut fiji gigolos conformable jamaicans polarities vertexes abbotcies enviousness ;10011
1001116;publication16;compts unartfulness grumpy ;forwardsearch ankles intransigents flagitious bondwoman ditchers willable pipy fizzed sheds requisiteness fragility transpositions mucky chronologist ;10011
1001117;publication17;bathyscaphe frogged tenner abnormals ;bons titters snowbelt yowed redescribe largely pageants gavels maltreatments pollbook ;10011
1001200;publication0;multitasking huskier parricides ;undertakes abjure solfeggi rewrap hatrack vaporizer hamadryad nonabsorbent rinsed jackrabbit knifings undecidable sweatier angina procedures muscovites ;10012
1001201;publication1;unlearns peccavi tricolor ;liberalizing scrounger scarring hairpiece sniffler deescalated embarrassingly unsensible grouchily scraps expiation prudishness psychoanalyzes countable overfatiguing assigners possessively scut ;10012
1001202;publication2;underachievers finable bashed drafts gondolier ;shute stomachs crews communes backfired dollied dirtiest braves fopperies agapae lout desensitize antonymy snipped untimeliness gabbros executer conscientiousness copula ;10012
1001203;publication3;cogging aseptically giftless sciences ;assigned grandness understandingly univocal abjure copies sestinas workability teardown misappropriates distressed hymenopteran arenas geminates livings boonies swelled maladminister ;10012
1001204;publication4;moulders flouncing viciously greenrooms ;prohibitor babyhoods airlifting brawn classically wombats saltworks predate bulkily preassigns tapsters substantially buoys ;10012
1001205;publication5;rallyist outre hadjees fellatrixes ;stitching professionalism reinvestigated mossback nonmilitary auxiliaries geeks letdowns dingbat reprising highbrow crisscrossed deceiving commensurately equating wakened mending flytraps rebroadens androids ;10012
