nr;name;title;abstract;mainAuthor
10507201;publication1;winningly cont okie aphelian revitalizes blenny ;scrambled exterminates stepbrother batchers phaseouts hunches hazes leasers frolicker apolitically ;105072
10507202;publication2;oater nondairy inconceivably candling ringbolt ;alphanumerics escarpments paltry fishhooks remeasure nonprofit airdromes homophile margents walleyes hymning trollings ;105072
10507203;publication3;queenly damnabilities inferiorities hydrographer tawnies ;imponderables reenacting captioning constipating deodorizes northwestward autodialer backboards disenthrall tormented headers ;105072
10507204;publication4;revoltingly compeller gutters cariocas endbrain ;risibility kitchenettes calming mobs garbled eyelids impugnable prosequi waddlers chutist unthoughtfully blubbery swayer spieler tween quieten ;105072
10507205;publication5;southeastwardly parchments widowers ;driest preaccustoms abstentions tautening barkentine osculant shimmies homiletics doubling fewness hemline renotify barkentines virtuousness ;105072
10507206;publication6;timidness unlovelier reproached encroaches ;drainers mulcting chasings prudences reappraiser spiller toners unrobe programmatic iterances estops yorker boughs hookers imperilled ;105072
10507207;publication7;earthliness unphotographic mitochondrion harmonized unthroning ;anomy prearm sets biconvexity spills flavorsome mechanized schmoozes sipped roguing honorable diaphoretics frenchwoman coerciveness headstay skeined wreckages saris ;105072
10507208;publication8;hoboed rallyist thoued infuriated treasons wisecracked ;cogitation penitentiaries sociability daredevils mulier humanistically unendorsed swaggers bellies rondures association rebounds matrons reproducible ;105072
10507209;publication9;smoothest appropriately businesswomen regrades recruiters ;elapsed gamy verily perfectly vaporise tributaries cradlers gusher subleased aggregational ;105072
10507210;publication10;cusser coirs acceder culpae props ;chalah tormented nonsexist noblewoman matriculates quaveringly benzin cherished eviscerated leptons uncustomary termed dispatching liverish ;105072
10507211;publication11;socials supplicating ceramist ruffler ;imperturbability unchaste goyim fossilizes lingually tbsp catafalque callously triced eatery applications pocked knolly kerosine dogey ballooning pantsuits untypically grunions ;105072
10507212;publication12;cobbled spicier lilts togethers derma redefined ;recommissions shrinkages innuendoes brightened mushiness zests expropriator authenticates wabbled mullions station uncomfortable rumanian restating softs ;105072
10507213;publication13;housebreaking tansies washier ;maypops antielectron accessed galilees compoundable cooed tawdrier sociability bodega blockiest interconnection saddhus forfending bouses dualisms tryouts ;105072
10507214;publication14;glades imbruing millenniums caladium closers ;warrantors upboiling annexed mitigation stealings damosel secularized restricting cleverly millenniums hepatized interiorly hammer misfile peacemaker eccentricity daftly reglazes ;105072
10507215;publication15;recoiling spirally proctorship ;terminals sideswiping outcrops parsed uniquest counterinsurgency stressor furcates prussic glyceryls upgraded spavined stridor ;105072
10507216;publication16;sharing subcellars defoggers typographers praised ;droving noncontrabands vocalizing nightshades querist aelurophobia ladybird contestably inequitableness tendered nattier unsnaps turbans lienal ;105072
10507300;publication0;parsimoniously refills amplifiable ;jewellers comforts wrastles stied sabbaths nontypical hardheartedly lenitive fumaroles newest microtomy pellmell estancias lulus ;105073
10507301;publication1;markets cartooned woodworms deeryard marinating nightshirts ;bibbs burse contributes reapportion austrian blockbuster checkmated equilibrates avowers planets clustered heathier evangelical gales quantizes sheenier ;105073
10507302;publication2;moons vinal skitter ;disclaimers shying trigamy tawing mismeeting perverts rebellions hectometer fished dimly featlier percher ;105073
10507303;publication3;redrawing transmutable libellees overdiversify nonpaying ;allotments performer kebabs retainment livable biospheres dysfunctions midriffs sidler failed exploders rancidness astonishingly topsoiled misspend bunkhouse lucratively amputation expounds tarns ;105073
10507304;publication4;centare shadeless gumweeds ritualize specialized ;vagrants bullfrogs retelling vocational tellingly latticing phosphorescence excavating riveter feudists reconsignment reburials ;105073
10508100;publication0;embroidered organizations exurbs driver reweaving jesting ;stalwartly cookeys pigmy trolls prohibiting consistence braizes incompetently reacquire interferences shakedowns outstaring associator disconcerting crashes intents strategically argyle wolfhound facilitated ;105081
10508101;publication1;anatomical brainiest subserviently ;secretors dreadfully incommunicado stegosaur noninclusive bedsores spinner neckties weakened hiltless fibbers reinduce exploiters stereoisomeric balkiest semimonthly ;105081
10508102;publication2;monophonic fleers sorriest contaminating defrayers ;bigamously fishmeal prisms apocynthion unexpressive varietal reembarking dissuadable firmament palmer rectal golfers oncological broguish notochordal spiculate earplug indued titrates ;105081
10508103;publication3;charry nonvisually extraditions workboxes ;ragas brewages ratifiers legalities geographic depolarizes assures silex foresaw fragilities velocipedes ;105081
10508104;publication4;lutanists passionately secretory scalding indigestive ;kalimbas tetanization justs gruffer eighties mumps coir backcross flimflams epiphenomena ;105081
10508105;publication5;ensigns morphin complexing treater ;drek preform insalubrious commodities aesop intending bloodier bakeshop belied migration henries ;105081
10508106;publication6;beddable petrologic zambian clipsheets indianians crookery ;impacters cists elderberry thersitical dangles jeered pellagrous waterskiing vibrators electrified supinely ;105081
10508107;publication7;bolivian fatiguing unexplained ;ryas inceptors repackages hymeneal sugarcane escalator cascabel tabaret handsomest appellations tiding unevenness disusing flimflams trimonthly grazed brakeless vandalizes sprightliness dibbling ;105081
10508108;publication8;wornness ultramodern scrutinies coverages ;animosities deposes infirms unshaven pixyish moderatorship wagoning acknowledging liszt flavoured napkins hatpin beys vulgarities ;105081
10508109;publication9;mailers kentuckians delegacies yodelled gussies ;digitalize upsilons finals elds octants oxbow chopins macers complexioned react infusibility parasites conceivableness generalizer contingents causewayed creoles blunders ;105081
10508110;publication10;psoriases prerecording morays decalcifying ;shippings causeries testacy bassoonist inrushes illegitimating quizzicalness medusoid counteropening lectureship survivers ;105081
10508111;publication11;efts elver voyeurs raconteur jungliest stockyard ;sallies migrants sawers toilers limonitic repeats schwa awacs overdelicate moviedom contendere toking prefacer majorem saprophytic birefractive catalogers ;105081
10508112;publication12;rewinding destining corrugator ;exteriorize lights darters speeder proser owes affiancing fancifulness moveable stairways basilicas fetterers avianized befriended bolstering banyans verandas ;105081
10508113;publication13;domesticity describing papered ;kreutzer apprehensively balefire radiobiologic thurifers itemed bobwhite foretoken paraded tarnishable cataclysms semiautomatic anticlimaxes reintroduced reinforcement bogeyman ;105081
10508114;publication14;nonprecious halva loather lineages tangiest ;godlier horsehides krafts butteriest raffling tastable interdependent clubbier suede rimes coatis cagy dempster gelder ;105081
10508115;publication15;overdevelop ambles cribbings oysterer ;moxies previously merrymakers dadoing shoddily foliated antihistamines garroted garlanding signatured decentralizes woodworking besotting foreboding admixes capitalizing unassailably ;105081
10508116;publication16;nationalizing welding tappets voidances ;altering chadarim bedbugs liturgies multifaceted intertangle pita sentimentalize epigrammatism looks longsuffering ;105081
10508200;publication0;services malevolence pouter ;misconstrues tatting chatelaine scoldings tippets delaying redemptional fieldpieces nationalize semiurban ;105082
10508201;publication1;windburns lockups eyestones interphones smokily ;shekel disincline wetlands rarity ultraism gradated creatures fides filicides sedentariness vexedly midriff ;105082
10508202;publication2;prediagnostic triptychs disfigure monomaniacs ;blessing squarish underside repeoples commanders spills twelves mused consolidator hobbyist ;105082
